text;lang;country
"I love both Italy &amp; Sweden that's why I wished they hadn't met here but at #WorldCup2018 in Russia. However, Italy… https://t.co/MxT2ilEHKJ";en;
"Can Italy do it?

They're facing missing a World Cup for the first time since 1958.

Watch the match live on… https://t.co/UAQZAl6pnx";en;
"Could #Italy fail to qualify for #WorldCup2018 ? ...they trail #Sweden 1-0 from the 1st Leg.
Tonight's crucial 2nd… https://t.co/ZBjdy3FSIl";en;
"Come on #Sweden 
#Sverige #WorldCup2018 #Russia2018 #SwedenItaly https://t.co/vGQ8Xbjmsx";en;
Let’s gooooooooooo 😈🇸🇪 #WorldCup2018;en;
"William Hill New Customer Offer

Bet £10 &amp; Get £30 In Free Bets

https://t.co/7bXSCpeWRU

#Football #Sports… https://t.co/mtyNV1vyDK";en;
"RT @BoyleSports: #WorldCup2018 qualifiers so far!
🇷🇺 
🇧🇷
🇮🇷
🇯🇵 
🇲🇽
🇧🇪
🇰🇷
🇸🇦
🇩🇪
🏴󠁧󠁢󠁥󠁮󠁧󠁿
🇪🇸
🇳🇬
🇨🇷
🇵🇱
🇪🇬
🇮🇸
🇷🇸
🇵🇹
🇫🇷
🇺🇾
🇦🇷
🇨🇴
🇵🇦
🇸🇳
🇲🇦
🇹🇳
🇭🇷
🇨🇭";en;
It is a fact that men unconsciously help out a woman whose car just broke down and need repair because she is a wea… https://t.co/zMtfn3KNkG;en;
"Check these and more here. (Whatsap 0708749473 )

#UltimateComicKE #TeamAfterburn SECESSION BILL
#WorldCup2018… https://t.co/9lYh9skqWC";en;
Let’s go @Vivo_Azzurro 💙💙 Pull out a win and qualify for the #WorldCup2018;en;
For Christmas this year, I only want to see Azzurri playing in the world cup. #ForzaAzzurri #ForzaItalia #Christmas… https://t.co/1DOBKGx4iO;en;
"I hope Italy can pull it back and qualify to the #WorldCup2018 

#ItalySweden";en;
"Peru v New Zealand World Cup Qualifier Tips, Prediction and Match Preview

#PERvNZL #WorldCup2018… https://t.co/j9wh9FS98e";en;
"Peru v New Zealand World Cup Qualifier Tips, Prediction and Match Preview

#PERvNZL #WorldCup2018… https://t.co/6z9GPE9sFl";en;
"Peru v New Zealand World Cup Qualifier Tips, Prediction and Match Preview

#PERvNZL #WorldCup2018… https://t.co/brTccOnf5e";en;
Swedia or Italy? #WorldCup2018;en;
Find out how politicians have poisoned our athletes' minds https://t.co/TNV0bJxYGO #PressPass #SecessionBill… https://t.co/mdwj8KsPkq;en;
Cannot imagine the @FIFAWorldCup #Russia2018 without @azzurri playing! Please, let's just do this for… https://t.co/dK5QvCEsj7;en;India
It could be fun if Italy got knocked out by Sweden. No Italy in #WorldCup2018;en;
After watching the first leg, I cannot see how Italy score two goals and go through tonight. #WorldCup2018;en;
Odds not looking good for #Italy tonight! Regardless of how this game goes I sure hope this is the last #Azzurri ga… https://t.co/WF2G2tL6EY;en;
Wanting Italy to qualify tonight. Can't have a World Cup without them. Also Buffon needs a proper send off. #WorldCup2018;en;
And now... FORZA ITALIA!!! I mondiali ci aspettano! World cup is waiting us!!! #WorldCup2018 #ITASWE;en;
@Vespertillio never forget. #WorldCup2018 #eltri 🇲🇽🤣 https://t.co/hONo8OxZkJ;en;
"@FIFAWorldCup @azzurri #Italy 🇮🇹 Come on!!!!!!!! 💪
#WorldCup #WorldCup2018 #Russia2018WorldCup #Russia2018 #WCQ… https://t.co/5GyRkClng2";en;
A world cup without italy is tough to imagine #WorldCup2018..hope they qualify tonight against sweeden. #ITASWE;en;
Tonight's huge #WorldCupQualifier kicks off very soon. Here's our preview - https://t.co/gxkonxZ446 #football… https://t.co/35a5yRugu6;en;
Alright let's get it @azzurri win by 2 or we don't make #WorldCup2018 and are embarrassed as a country. #ItalySweden #ItaliaSvezia;en;
Yesterday the two most attractive teams qualified. Will we see the same pattern tonight? #ITASWE  #IRLDEN… https://t.co/CQ5e9uJ07N;en;
"La Liga Free Football Betting Tips

#ITASWE #Russia2018 #POLMEX #WorldCup2018 #ItalySweden #WCQ #WCQ2018 💚⚽️

https://t.co/PpLXQOkbWQ";en;
It's time we Kenyans started thinking for ourselves. Politicians have used us for long enough. Read this:… https://t.co/V6IWnye558;en;
Would be pretty weird not seeing Italy at a major tournament, amazed they even need a play off to get there, old le… https://t.co/2dO0KTbdO8;en;
@tancredipalmeri why no #Veratti #ITASWE #playoffs2017 #WorldCup2018;en;
Bet £1 on #Ireland to qualify for the #WorldCup2018 and win £33 as #freebet as new customer at #Betfair PLUS get up… https://t.co/g1cGiRLruZ;en;
"Just 11' to the big battle in road to the #WorldCup2018.

#ITA vs #SWE #BreakingNews";en;
"Road to Russia @arramadrid98
🇲🇦
🇲🇦
🇲🇦
🇲🇦
🇲🇦 #realmadridcf #madrid #morocco #worldcup2018… https://t.co/hBWLcR9C1M";en;
No insigne again tonight.....really would be unfortunate if #Italy doesnt make it to the #WorldCup2018 #ItalySweden;en;
"A blue &amp; yellow team 🇸🇪 can still qualify for #WorldCup2018. Follow the action on #ITASWE! 0-1, 1-1, 2–1 etc. are winning results.";en;
"@Socceroos adjusting body clock by using $300 ""Re-Timer"" specs to combat jet lag while travelling across multiple t… https://t.co/AQUTrQeFne";en;
"RT @AmbHagstrom: A blue &amp; yellow team 🇸🇪 can still qualify for #WorldCup2018. Follow the action on #ITASWE! 0-1, 1-1, 2–1 etc. are winning…";en;
Yup, and here comes the pre-game jitters. FORZA ITALIA PER SEMPRE!!!!!! 🇮🇹⚽️🏆❤️🙏🏻 #WorldCup #WorldCup2018… https://t.co/kdY3PgWFWH;en;Canada
"It's not a #WorldCup2018 without #Italy 
#ForzaAzzurri 
#ItalySweden";en;
@Atanasi_ They are recent WC winners (2006), it would so awkward and embarrassing if they miss. But that's football. #WorldCup2018;en;
"#Italy has to win, #Italy has to qualify for #WorldCup2018. ""NO"" for a World Cup without #Buffon.";en;
#FIFA World Cup™ Qualifiers #WorldCup2018 Play-Off (20:45) / Italia - Sweden #ItaliaSvezia 🇮🇹  🇸🇪#ForzaAzzurri 🇮🇹 💙 https://t.co/1HXOBENv06;en;
I had to pay 20$ for a monthly subscription to #SNWD to watch the #GliAzzurri get tossed from the #WorldCup2018 ⚽️ WHAT A JOKE !!!;en;Canada
#ITASWE #ItaliaSvezia #WorldCup2018 can't imagine world cup without #Azzurri foza Azzurri let's win this match… https://t.co/cLVF0B8SKl;en;
Someone keep me updated on this Italy vs Sweden game? that’d be great thanks👍🏼😂 #WorldCup2018;en;
They'll be sweating tonight to have Russia 2018 ticket! 😂 https://t.co/jTW7VSk8q1;en;
#FIFA World Cup™ Qualifiers #WorldCup2018 Play-Off (20:45) / Italia - Sweden #ItaliaSvezia 🇮🇹  🇸🇪#ForzaAzzurri 🇮🇹 💙 https://t.co/uMn9LpKJqo;en;
Jesus Christ the amount of butterflies in my stomach #ForzaItalia #BeatSweden #MamaMia #PleaseAndThankYou #WorldCup2018 #Gigi❤️ 🇮🇹🙏;en;
RT @Atanasi_: They'll be sweating tonight to have Russia 2018 ticket! 😂 https://t.co/jTW7VSk8q1;en;
"Last call for Italy vs Sweden betting tips!

➡️ https://t.co/bNan6VCTgi

#ITASWE #WorldCup #ItalySweden #WorldCup2018 ⚽🏆";en;
"⒈ #NairobiDiaries
⒉ #PressPass
⒊ #TeamAfterburn
⒋ #UltimateComicKE
⒌ #WorldCup2018
⒍ Read
⒎ SECESSION BILL
⒏ Kenya… https://t.co/lHTpUSpsHO";en;Kenia
"Come on Italy!!!
Can't have the #WorldCup2018 without the Italians
#ITASWE #WorldCupQualifier";en;
"A World Cup without Italy? Unthinkable &amp; unbearable. Let's hope the #Azzurri summon the unquenchable spirit of Marc… https://t.co/X4sWBQoY1M";en;
Ok @gianluigibuffon You Got This! #ITASVE #WorldCup2018;en;United States
#ItalySweden Will this be #Buffons last international? #WorldCup2018;en;
"RT @trendinaliaKE: ⒈ #NairobiDiaries
⒉ #PressPass
⒊ #TeamAfterburn
⒋ #UltimateComicKE
⒌ #WorldCup2018
⒍ Read
⒎ SECESSION BILL
⒏ Kenya… ";en;
"Italy vs. Sweden at 11:45 PST #WorldCupPlayOff 

If Italy loses they don't make it to the #WorldCup2018… https://t.co/lncGG7DSlL";en;
Both my teams can’t fail to make #WorldCup2018. Get this win @azzurri #ForzaItalia;en;United States
"Probably the most important game in Italy's footballing history!
#ITASWE #WorldCup2018 @azzurri";en;
Milanese fans shitting all over the Swedish national anthem lol #WorldCup2018;en;
"WATCH NOW Italy - Sweden
LINK https://t.co/0kH5fJDVsl

@BBCSportsound @btsport #ITASWE #WorldCup2018 @SkySports… https://t.co/k4uOSnln1Q";en;
You can watch here #Live HD #Stream of the #WorldCup2018 play-off - #Italy vs #Sweden ... https://t.co/5TARaIo8h2 https://t.co/njmoR1qYpm;en;
@lexsteven will #Italy pull it off? #ITASWE #WorldCupPlayOff #Worldcup2018;en;United Kingdom
Come on Sweden !!!!#ItalySweden #WorldCup2018;en;
#Italy #Sweden here gonna be a real treat. #WorldCup2018;en;
Maybe the greatest gesture in sports. The playing of each teams national anthems before any international match. #soccerrules #WorldCup2018;en;
Hate it when countries boo national anthems, absolutely no need whatsoever #ITASVE #WorldCup2018;en;United Kingdom
Italian polpette vs Swedish meatballs is starting in 2 minutes... will this worldcup be without Italy?… https://t.co/3xsut6uSiV;en;
I swear, if the USA and Italy don't qualify for the #WorldCup2018 I'm defecting to Iceland for the Summer of 2018.… https://t.co/XnxK6xB2Rj;en;
Fucking love the Italian National anthem #ITASWE #ITASVE #WorldCup2018;en;
"Italy Gotta Go For It 
Spirit looks Unreal 
#WorldCup2018";en;
How many people are like me and wouldn’t mind seeing 🇸🇪 beat 🇮🇹 today.... disgruntled #USMNT fan... #WorldCup2018 (… https://t.co/pQeOfNe7mM;en;
"⒈ #NairobiDiaries
⒉ #PressPass
⒊ #TeamAfterburn
⒋ #UltimateComicKE
⒌ #WorldCup2018
⒍ Read
⒎ SECESSION BILL
⒏ Kenya… https://t.co/jE75DfuZxM";en;
Come on #Sweden #WorldCup2018 #Swe;en;
#WorldCup2018 needs the Italian anthem. #Azzurri #ITASWE;en;
Every Italian will be praying very hard in the next 2 hours or so lol #ItaliaSvezia #RoadToRussia2018 #WorldCup2018 #oneticket;en;Fiji
"WATCH LIVE: Italy vs Sweden WCQ Live Stream - https://t.co/Zrl3vuGNTe 

#ItalySweden #ITASWE #WCQ⚽️ #WorldCup2018🏆 #SWINIR #GAWA";en;
Damn. This Italy side looks ready for this. Tough task ahead for Sweden. Big game. #WorldCup2018;en;
Damn them Italians know how to sing the national anthem with pride #WorldCup2018;en;
Massive do or die mission for Italy #Azzuri #WorldCup2018  COME ON GUYS.. LETS DO THIS!! 🇮🇹;en;
Hard to believe it’s November, and Italy are fighting for their #WorldCup2018 lives. Time to play. #Azzurri;en;
@ChloeJBeresford in a country where people discovered the national identity thanks to Azzurri, not to go… https://t.co/UW9UMVE6Qf;en;
You could smell the deep heat from the living room, the Italians are pumped #ITASWE #WorldCup2018;en;
Just got chills listening to the Italian players sing their National Anthem 👊💪 #Italia #Sweden #WorldCup2018;en;
So Will Italy make It or nah?? #WorldCup2018;en;
Shame on the #Italian fans for booing the #Swedish anthem. Hope Karma bites you in the a** and I won't be seeing yo… https://t.co/miS9mEVzlT;en;
Let's kick some Italian a*ses tonight! #Football #soccer  #ITASWE #WorldCup2018 🇮🇹🇸🇪;en;
Come on one good game please #WorldCup2018 playoffs #ItalySweden #ItaliaSvezia;en;
"Italian crowd revved up at the San Siro in Milan! They'll go quiet if #Sweden score... 😎
#ItavSwe #WorldCup2018";en;
Got to love the Italian national team belting out the national anthem- just so good #ITASVE #WorldCup2018;en;
San Siro stadium is rocking as Italy confront Sweden in the return leg of their play off with a 1-0 deficit. #WorldCup2018;en;
RT @karlsundb3rg: Let's kick some Italian a*ses tonight! #Football #soccer  #ITASWE #WorldCup2018 🇮🇹🇸🇪;en;
Game time! #MexicovsPoland 👊⚽ #letsgoteam #soccer #WorldCup2018;en;
RT @RichardKoscher: Shame on the #Italian fans for booing the #Swedish anthem. Hope Karma bites you in the a** and I won't be seeing yo… ;en;
Let’s kick some Italian ass 2.0 #SWEITA #WorldCup2018 #twittboll;en;Sweden
RT @hispunk182: Game time! #MexicovsPoland 👊⚽ #letsgoteam #soccer #WorldCup2018;en;
#WorldCup2018 dreadful disrespect from Italians to Swedish anthem, but What a gentleman Buffon is clapping throughout!;en;
"World Cup Russia 2018 Football Available now
Contact WhatsApp +92-310-7364610
#WorldCup2018 #WorldCup https://t.co/EIgiUiUAsd";en;
HOW IS INSIGNE NOT STARTING?!?! 👀🇮🇹⚽️ @azzurri #ItalySweden #WorldCup2018;en;United States
That's how you do a national anthem... Take. A. Bow @azzurri 👏💚⚪️❤️ #Azzurri #ITASWE #WorldCup2018;en;
Anthems are done, @azzurri World Cup lives hang in the balance. #WorldCup2018 #Azzurri https://t.co/EeRgu45Biu;en;
Come on Swedia 🇸🇪🇸🇪🇸🇪🇸🇪 #WorldCup2018;en;
Glad to hear that well-known Italian and Swedish football expert, Andy Walker, on commentary tonight for Sky Sports. #ITASWE #WorldCup2018;en;
Me mate @Ibra_official told me that if Sweden go through tonight he will come out of retirement for one last harrah at #WorldCup2018 🙏🏿😩🇸🇪;en;
Come on #Sweden. Do it for Ikea! #WorldCup2018;en;United Kingdom
Gives me goosebumps every time Italy sing their national anthem #WorldCup2018 #WorldCupPlayOff;en;
I was psyched up to watch  #presspass but the moment i spotted Itumbi on the panel  Everything changed i better go… https://t.co/2UzPrMpJ3y;en;
If an award was given for the best performing of the national anthem before a match, I would give it to the Italian team. #WorldCup2018;en;
@lexsteven I think 🤔 #Italy will win 2night but I feel #Sweden will #qualify #ITASWE #WorldCupPlayOff #WorldCup2018;en;
"WATCH LIVE: Italy vs Sweden WCQ Live Stream - https://t.co/e0qlvmGGNf 

#ItalySweden #ITASWE #WCQ⚽️ #WorldCup2018🏆 #SWINIR #GAWA";en;
Let's go Sweden!!!! Beat Italy and make it to the World Cup #soccer #swedenitaly #WorldCup2018 #FIFA;en;Sweden
RT @FANOFREDSOX: Let's go Sweden!!!! Beat Italy and make it to the World Cup #soccer #swedenitaly #WorldCup2018 #FIFA;en;
Looking forward to #Ireland vs #Denmark tomorrow eve, in #WorldCup2018 qualifier. Be great to see #COYBIG play in f… https://t.co/GKDZRUQT0H;en;
Can Italy avoid World Cup Elimination? #WorldCup2018 #ITASWE;en;
Come on Italy... we can't have a World Cup without them!🇮🇹 #WorldCup2018;en;
"If Italy get through, they'll be going to  #WorldCup2018 managed Giampiero Ventura - that's kind of a lose- lose situation
#ITASVE";en;
"#WorldCup2018
PRAYING FOR ITALY TODAY TO QUALIFY😔😔😔";en;
"⒈ #NairobiDiaries
⒉ #PressPass
⒊ #TeamAfterburn
⒋ #UltimateComicKE
⒌ #WorldCup2018
⒍ Read
⒎ SECESSION BILL
⒏ Kenya… https://t.co/UqjSPlEf27";en;
If #Italy  get thru against #Sweden tonight in the #WorldCup2018, you can see the newspaper headlines tomorrow for… https://t.co/QrCdHG7ufy;en;
Italy v Sweden tonight before the big one tomorrow night of #IRLDEN #ITASWE #WorldCup #WorldCup2018;en;
I cannot imagine a #Worldcup2018 without the @ItalianNT.;en;
"Come Italy!!🇮🇹 You guys can’t miss the #WorldCup!!
#ITASWE #WorldCup2018";en;
Watching Ita vs Swe for #WorldCup2018 #2ndleg #russia @campagna_rick @vittoriop19;en;Canada
Come on Italy... we can't have a World Cup without them!⚽️🇮🇹 #ITASWE #WorldCup2018;en;
"WATCH LIVE: Italy vs Sweden WCQ Live Stream - https://t.co/zRrYuoNEzl 

#ItalySweden #ITASWE #WCQ⚽️ #WorldCup2018🏆 #SWINIR #GAWA";en;
With such great support from the fans Italia has to win today by all means #WorldCup2018 #ItalySweden;en;
The @azzurri national anthem is passionately brilliant. They should qualify for #WorldCup2018 on that alone;en;
"Huge game for the Italians today as they face World Cup berth or perhaps elimination.

Dispute popular belief I'm n… https://t.co/GgtjnPEGVo";en;India
Come on Italy... we can't have a World Cup without them!⚽️🇮🇹 #WorldCup2018;en;
Italy, you have to win 2-0 only for Buffon! Just win it! #ForzaItalia #WorldCup2018;en;
#italysweeden playing for a place in #WorldCup2018  #russia;en;
Definitely a penalty #ITASWE #WorldCup2018;en;
"Italy or Sweden ?
Brunette or Blonde ?
#WorldCup2018";en;United Kingdom
Porolo was fouled, referee punishing Italy’s reputation non buono #WorldCup2018;en;
That was a penalty shot for AZZURRI! They don't want #Italy in the #WorldCup2018;en;
No Holland, No USA, No Italy?, No away support, No free speech, No human rights, what a world cup we have in store!… https://t.co/39ls1VMVxS;en;
#ITASWE #WorldCup2018 and 10 years of #AssassinsCreed https://t.co/tIBEX0UR0m;en;
"LIVE: Italy vs Sweden WCQ Live Stream - https://t.co/e0qlvmGGNf 

#ItalySweden #ITASWE #WCQ⚽️ #WorldCup2018🏆 #SWINIR #GAWA";en;
"LIVE: Italy vs Sweden WCQ Live Stream - https://t.co/rekvhSkll2 

#ItalySweden #ITASWE #WCQ⚽️ #WorldCup2018🏆 #SWINIR #GAWA";en;
"#WCQ | LIVE 🇮🇹🆚🇸🇪
Nea neeps at the world cup, Mon the swedes 
#WorldCup2018 #WorldCupPlayOff";en;
"Believe ang give them all my energy. I have Buffon's T-shirt and endless love in my heart 💙 
#ForzaItalia #WorldCup2018 #welcome2018";en;
RT @mathengemaina1: It's time we Kenyans started thinking for ourselves. Politicians have used us for long enough. Read this:… ;en;
All on the line for Italy.  Need win by two or more goals to get into #WorldCup2018 #ITASWE;en;United States
"Italians throwing themselves about for fun here !! 
Strong ref required 

#WorldCup2018";en;
Watching #ItalySweden and worry for all my Italian friends ...but #Sweden plays very strong so far...#WorldCup2018;en;
For hookup with sugarmumy, sugardady, sponsor, fuckmate etc contact Admin via sms on +254726558295 or send a DM… https://t.co/rJQC28MG2o;en;
Referee busiest man on the pitch. #ITASVE @azzurri #WorldCup2018 #WorldCupPlayOff;en;United States
"WOW 😯 First 10 minutes &amp; the atmosphere at the San Siro is tense AF!!! High drama looking likely #ITASVE #WorldCup2018";en;
RT @philhardwick74: No Holland, No USA, No Italy?, No away support, No free speech, No human rights, what a world cup we have in store!… ;en;
#WorldCup2018 Qualifiers continue tomorrow with the boys in green trying to get the job done at home to Denmark.… https://t.co/KHlaf5CfhV;en;
"GOOSEBUMPS 😱
#ItalySweden #WorldCup2018 
Team @SpotifyItaly (a part) is here! 🇮🇹 https://t.co/gxpO4pYjq8";en;Italia
#italy In or Out? #WorldCup2018;en;
Chiellini absolutely reckless out there. #Italy sloppy early #WorldCup2018 #ForzaAzzurri;en;
RT @Efc1920: @ChloeJBeresford in a country where people discovered the national identity thanks to Azzurri, not to go… ;en;
